Audit Log Report - Effective Date[09/07/2026]
"Report generated on - Sep 7, 2026 10:44:32 AM"
Report generated by - Kiran Yadav

Id,Operation,Activity,Level,Level Details,Date,User,Description,Field,Old Setting,New Setting,Effective From,Package generated or not
443439768,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 6:56:36 AM ",eq966922 - Muskan Sharma,Current Setting for Menu Item 6124 has been updated.,Auto Grill?,No,Yes,"Sep 7, 2026",N/A
443439769,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 6:56:37 AM ",er924071 - Yugdeep Parihar,Current Setting for Menu Item 4634 has been updated.,Display Order,751,110,"Sep 7, 2026",N/A
443439780,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 6:56:45 AM ",er499876 - Sanjeev Vishwakarma,Current Setting for Menu Item 7867 has been updated.,Display Order,74,845,"Sep 7, 2026",N/A
443439780,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 6:56:45 AM ",er499876 - Sanjeev Vishwakarma,Current Setting for Menu Item 7867 has been updated.,Auto Grill?,No,Yes,"Sep 7, 2026",N/A
443439802,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 6:56:55 AM ",er911880 - Ganesh Ranmale,Current Setting for Menu Item 1254 has been updated.,Display Order,161,961,"Sep 7, 2026",N/A
443439820,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 6:57:09 AM ",eq802957 - Saumya Agarwal,Current Setting for Menu Item 3573 has been updated.,Display Order,822,140,"Sep 7, 2026",N/A
443439822,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 6:57:12 AM ",eu671105 - Aishwarya Sangare,Current Setting for Menu Item 102 has been updated.,Display Order,65,20,"Sep 7, 2026",N/A
443439822,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 6:57:12 AM ",eu671105 - Aishwarya Sangare,Current Setting for Menu Item 102 has been updated.,Auto Grill?,No,Yes,"Sep 7, 2026",N/A
443439823,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 6:57:13 AM ",er923616 - Deepak Babhalsare,Current Setting for Menu Item 370 has been updated.,Display Order,751,90,"Sep 7, 2026",N/A
443439830,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 6:57:17 AM ",eq966922 - Muskan Sharma,Current Setting for Menu Item 7002 has been updated.,Display Order,583,40,"Sep 7, 2026",N/A
443439841,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 6:57:27 AM ",eq301727 - Kamalpreet Kaur,Current Setting for Menu Item 713 has been updated.,Display Order,273,930,"Sep 7, 2026",N/A
443439845,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 6:57:30 AM ",er911880 - Ganesh Ranmale,Current Setting for Menu Item 1255 has been updated.,Display Order,162,962,"Sep 7, 2026",N/A
443439849,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 6:57:37 AM ",eq198224 - Muskan Thakur,Current Setting for Menu Item 1981 has been updated.,Display Order,890,6,"Sep 7, 2026",N/A
443439860,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 6:57:45 AM ",er924071 - Yugdeep Parihar,Current Setting for Menu Item 4638 has been updated.,Display Order,751,110,"Sep 7, 2026",N/A
443439880,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 6:57:55 AM ",er923616 - Deepak Babhalsare,Current Setting for Menu Item 379 has been updated.,Display Order,33,841,"Sep 7, 2026",N/A
443439880,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 6:57:55 AM ",er923616 - Deepak Babhalsare,Current Setting for Menu Item 379 has been updated.,Auto Grill?,No,Yes,"Sep 7, 2026",N/A
443439889,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 6:58:02 AM ",er924071 - Yugdeep Parihar,Current Setting for Menu Item 4639 has been updated.,Display Order,751,110,"Sep 7, 2026",N/A
443439890,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 6:58:02 AM ",eq966922 - Muskan Sharma,Current Setting for Menu Item 6134 has been updated.,Display Order,751,20,"Sep 7, 2026",N/A
443439893,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 6:58:05 AM ",eq301727 - Kamalpreet Kaur,Current Setting for Menu Item 719 has been updated.,Display Order,163,963,"Sep 7, 2026",N/A
443439912,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 6:58:15 AM ",eu671109 - Shraddha Sindhankar,Current Setting for Menu Item 2267 has been updated.,Display Order,679,74,"Sep 7, 2026",N/A
443439923,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 6:58:31 AM ",eq966922 - Muskan Sharma,Current Setting for Menu Item 6136 has been updated.,Display Order,751,110,"Sep 7, 2026",N/A
443439924,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 6:58:32 AM ",eq198224 - Muskan Thakur,Current Setting for Menu Item 1990 has been updated.,Display Order,890,6,"Sep 7, 2026",N/A
443439928,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 6:58:37 AM ",er923616 - Deepak Babhalsare,Current Setting for Menu Item 381 has been updated.,Display Order,751,104,"Sep 7, 2026",N/A
443439947,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 6:58:47 AM ",er499876 - Sanjeev Vishwakarma,Current Setting for Menu Item 7868 has been updated.,Auto Grill?,No,Yes,"Sep 7, 2026",N/A
443439947,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 6:58:47 AM ",er499876 - Sanjeev Vishwakarma,Current Setting for Menu Item 7868 has been updated.,Display Order,74,885,"Sep 7, 2026",N/A
443439957,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 6:58:50 AM ",eq301727 - Kamalpreet Kaur,Current Setting for Menu Item 720 has been updated.,Display Order,162,962,"Sep 7, 2026",N/A
443439962,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 6:58:51 AM ",er924071 - Yugdeep Parihar,Current Setting for Menu Item 4640 has been updated.,Display Order,751,110,"Sep 7, 2026",N/A
443439963,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 6:58:53 AM ",eu671109 - Shraddha Sindhankar,Current Setting for Menu Item 2268 has been updated.,Display Order,161,876,"Sep 7, 2026",N/A
443439977,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 6:59:01 AM ",er911880 - Ganesh Ranmale,Current Setting for Menu Item 1256 has been updated.,Display Order,162,962,"Sep 7, 2026",N/A
443439980,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 6:59:01 AM ",er924071 - Yugdeep Parihar,Current Setting for Menu Item 4642 has been updated.,Display Order,751,110,"Sep 7, 2026",N/A
443439985,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 6:59:04 AM ",eq802957 - Saumya Agarwal,Current Setting for Menu Item 3581 has been updated.,Display Order,85,847,"Sep 7, 2026",N/A
443439990,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 6:59:13 AM ",eq966922 - Muskan Sharma,Current Setting for Menu Item 6138 has been updated.,Display Order,751,110,"Sep 7, 2026",N/A
443439993,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 6:59:16 AM ",er923616 - Deepak Babhalsare,Current Setting for Menu Item 382 has been updated.,Display Order,751,104,"Sep 7, 2026",N/A
443439996,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 6:59:19 AM ",eq301727 - Kamalpreet Kaur,Current Setting for Menu Item 721 has been updated.,Display Order,161,961,"Sep 7, 2026",N/A
443439999,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 6:59:23 AM ",eu671105 - Aishwarya Sangare,Current Setting for Menu Item 104 has been updated.,Display Order,552,190,"Sep 7, 2026",N/A
443440013,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 6:59:32 AM ",eu671109 - Shraddha Sindhankar,Current Setting for Menu Item 2271 has been updated.,Display Order,162,885,"Sep 7, 2026",N/A
443440014,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 6:59:33 AM ",eq198224 - Muskan Thakur,Current Setting for Menu Item 2000 has been updated.,Display Order,890,6,"Sep 7, 2026",N/A
443440024,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 6:59:37 AM ",eq966922 - Muskan Sharma,Current Setting for Menu Item 7010 has been updated.,Display Order,583,110,"Sep 7, 2026",N/A
443440025,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 6:59:37 AM ",er911880 - Ganesh Ranmale,Current Setting for Menu Item 1257 has been updated.,Display Order,161,961,"Sep 7, 2026",N/A
443440037,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 6:59:43 AM ",eq966922 - Muskan Sharma,Current Setting for Menu Item 6140 has been updated.,Display Order,751,20,"Sep 7, 2026",N/A
443440046,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 6:59:51 AM ",eq301727 - Kamalpreet Kaur,Current Setting for Menu Item 722 has been updated.,Display Order,160,960,"Sep 7, 2026",N/A
443440052,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 6:59:54 AM ",er923616 - Deepak Babhalsare,Current Setting for Menu Item 383 has been updated.,Display Order,751,104,"Sep 7, 2026",N/A
443440056,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 6:59:55 AM ",er924071 - Yugdeep Parihar,Current Setting for Menu Item 4647 has been updated.,Display Order,751,110,"Sep 7, 2026",N/A
443440064,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:00:04 AM ",eu671105 - Aishwarya Sangare,Current Setting for Menu Item 107 has been updated.,Display Order,673,50,"Sep 7, 2026",N/A
443440065,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:00:04 AM ",eq802957 - Saumya Agarwal,Current Setting for Menu Item 3582 has been updated.,Display Order,84,846,"Sep 7, 2026",N/A
443440066,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:00:05 AM ",eu671109 - Shraddha Sindhankar,Current Setting for Menu Item 2272 has been updated.,Display Order,890,6,"Sep 7, 2026",N/A
443440083,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:00:09 AM ",eq966922 - Muskan Sharma,Current Setting for Menu Item 7011 has been updated.,Display Order,583,40,"Sep 7, 2026",N/A
443440087,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:00:10 AM ",er911880 - Ganesh Ranmale,Current Setting for Menu Item 1259 has been updated.,Display Order,745,60,"Sep 7, 2026",N/A
443440090,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:00:10 AM ",eq966922 - Muskan Sharma,Current Setting for Menu Item 6148 has been updated.,Display Order,751,95,"Sep 7, 2026",N/A
443440104,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:00:18 AM ",eq198224 - Muskan Thakur,Current Setting for Menu Item 2001 has been updated.,Display Order,72,6,"Sep 7, 2026",N/A
443440109,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:00:21 AM ",er924071 - Yugdeep Parihar,Current Setting for Menu Item 4655 has been updated.,Display Order,677,68,"Sep 7, 2026",N/A
443440114,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:00:23 AM ",eq301727 - Kamalpreet Kaur,Current Setting for Menu Item 726 has been updated.,Display Order,743,93,"Sep 7, 2026",N/A
443440132,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:00:35 AM ",er923616 - Deepak Babhalsare,Current Setting for Menu Item 385 has been updated.,Display Order,32,840,"Sep 7, 2026",N/A
443440132,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:00:35 AM ",er923616 - Deepak Babhalsare,Current Setting for Menu Item 385 has been updated.,Auto Grill?,No,Yes,"Sep 7, 2026",N/A
443440139,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:00:39 AM ",eq966922 - Muskan Sharma,Current Setting for Menu Item 6151 has been updated.,Display Order,554,933,"Sep 7, 2026",N/A
443440152,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:00:46 AM ",eq966922 - Muskan Sharma,Current Setting for Menu Item 7012 has been updated.,Display Order,583,40,"Sep 7, 2026",N/A
443440169,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:00:55 AM ",eq301727 - Kamalpreet Kaur,Current Setting for Menu Item 727 has been updated.,Display Order,677,68,"Sep 7, 2026",N/A
443440179,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:01:00 AM ",eq198224 - Muskan Thakur,Current Setting for Menu Item 2004 has been updated.,Display Order,890,6,"Sep 7, 2026",N/A
443440188,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:01:03 AM ",eq802957 - Saumya Agarwal,Current Setting for Menu Item 3590 has been updated.,Display Order,673,50,"Sep 7, 2026",N/A
443440195,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:01:06 AM ",eu671105 - Aishwarya Sangare,Current Setting for Menu Item 110 has been updated.,Auto Grill?,No,Yes,"Sep 7, 2026",N/A
443440195,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:01:06 AM ",eu671105 - Aishwarya Sangare,Current Setting for Menu Item 110 has been updated.,Display Order,32,104,"Sep 7, 2026",N/A
443440210,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:01:18 AM ",eq966922 - Muskan Sharma,Current Setting for Menu Item 6163 has been updated.,Display Order,751,110,"Sep 7, 2026",N/A
443440232,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:01:24 AM ",eq966922 - Muskan Sharma,Current Setting for Menu Item 7013 has been updated.,Display Order,583,40,"Sep 7, 2026",N/A
443440238,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:01:27 AM ",er923616 - Deepak Babhalsare,Current Setting for Menu Item 386 has been updated.,Auto Grill?,No,Yes,"Sep 7, 2026",N/A
443440238,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:01:27 AM ",er923616 - Deepak Babhalsare,Current Setting for Menu Item 386 has been updated.,Display Order,34,842,"Sep 7, 2026",N/A
443440258,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:01:38 AM ",eu671109 - Shraddha Sindhankar,Current Setting for Menu Item 2278 has been updated.,Display Order,160,875,"Sep 7, 2026",N/A
443440274,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:01:47 AM ",eq966922 - Muskan Sharma,Current Setting for Menu Item 6166 has been updated.,Display Order,674,60,"Sep 7, 2026",N/A
443440278,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:01:48 AM ",er911880 - Ganesh Ranmale,Current Setting for Menu Item 1260 has been updated.,Display Order,163,963,"Sep 7, 2026",N/A
443440282,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:01:49 AM ",eu671105 - Aishwarya Sangare,Current Setting for Menu Item 111 has been updated.,Auto Grill?,No,Yes,"Sep 7, 2026",N/A
443440282,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:01:49 AM ",eu671105 - Aishwarya Sangare,Current Setting for Menu Item 111 has been updated.,Display Order,24,702,"Sep 7, 2026",N/A
443440305,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:01:58 AM ",eq198224 - Muskan Thakur,Current Setting for Menu Item 2038 has been updated.,Display Order,890,6,"Sep 7, 2026",N/A
443440310,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:02:01 AM ",eq966922 - Muskan Sharma,Current Setting for Menu Item 7015 has been updated.,Display Order,211,925,"Sep 7, 2026",N/A
443440323,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:02:07 AM ",er923616 - Deepak Babhalsare,Current Setting for Menu Item 387 has been updated.,Display Order,33,841,"Sep 7, 2026",N/A
443440323,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:02:07 AM ",er923616 - Deepak Babhalsare,Current Setting for Menu Item 387 has been updated.,Auto Grill?,No,Yes,"Sep 7, 2026",N/A
443440326,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:02:09 AM ",eq802957 - Saumya Agarwal,Current Setting for Menu Item 3592 has been updated.,Display Order,54,702,"Sep 7, 2026",N/A
443440326,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:02:09 AM ",eq802957 - Saumya Agarwal,Current Setting for Menu Item 3592 has been updated.,Auto Grill?,No,Yes,"Sep 7, 2026",N/A
443440347,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:02:18 AM ",er499876 - Sanjeev Vishwakarma,Current Setting for Menu Item 7869 has been updated.,Auto Grill?,No,Yes,"Sep 7, 2026",N/A
443440347,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:02:18 AM ",er499876 - Sanjeev Vishwakarma,Current Setting for Menu Item 7869 has been updated.,Display Order,74,885,"Sep 7, 2026",N/A
443440354,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:02:21 AM ",eq301727 - Kamalpreet Kaur,Current Setting for Menu Item 736 has been updated.,Auto Grill?,No,Yes,"Sep 7, 2026",N/A
443440354,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:02:21 AM ",eq301727 - Kamalpreet Kaur,Current Setting for Menu Item 736 has been updated.,Display Order,675,74,"Sep 7, 2026",N/A
443440359,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:02:22 AM ",er911880 - Ganesh Ranmale,Current Setting for Menu Item 1261 has been updated.,Display Order,162,962,"Sep 7, 2026",N/A
443440375,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:02:26 AM ",er924071 - Yugdeep Parihar,Current Setting for Menu Item 4680 has been updated.,Display Order,85,847,"Sep 7, 2026",N/A
443440379,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:02:27 AM ",eq966922 - Muskan Sharma,Current Setting for Menu Item 6173 has been updated.,Display Order,743,93,"Sep 7, 2026",N/A
443440394,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:02:37 AM ",eu671105 - Aishwarya Sangare,Current Setting for Menu Item 113 has been updated.,Display Order,23,701,"Sep 7, 2026",N/A
443440394,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:02:37 AM ",eu671105 - Aishwarya Sangare,Current Setting for Menu Item 113 has been updated.,Auto Grill?,No,Yes,"Sep 7, 2026",N/A
443440398,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:02:39 AM ",eu671109 - Shraddha Sindhankar,Current Setting for Menu Item 2283 has been updated.,Auto Grill?,No,Yes,"Sep 7, 2026",N/A
443440398,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:02:39 AM ",eu671109 - Shraddha Sindhankar,Current Setting for Menu Item 2283 has been updated.,Display Order,53,701,"Sep 7, 2026",N/A
443440402,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:02:40 AM ",er924071 - Yugdeep Parihar,Current Setting for Menu Item 4727 has been updated.,Auto Grill?,No,Yes,"Sep 7, 2026",N/A
443440402,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:02:40 AM ",er924071 - Yugdeep Parihar,Current Setting for Menu Item 4727 has been updated.,Display Order,56,190,"Sep 7, 2026",N/A
443440405,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:02:42 AM ",eq966922 - Muskan Sharma,Current Setting for Menu Item 7016 has been updated.,Display Order,822,140,"Sep 7, 2026",N/A
443440416,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:02:48 AM ",eq198224 - Muskan Thakur,Current Setting for Menu Item 2059 has been updated.,Display Order,890,6,"Sep 7, 2026",N/A
443440427,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:02:56 AM ",er911880 - Ganesh Ranmale,Current Setting for Menu Item 1262 has been updated.,Display Order,161,961,"Sep 7, 2026",N/A
443440432,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:02:59 AM ",eq301727 - Kamalpreet Kaur,Current Setting for Menu Item 737 has been updated.,Display Order,679,74,"Sep 7, 2026",N/A
443440439,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:03:00 AM ",er923616 - Deepak Babhalsare,Current Setting for Menu Item 388 has been updated.,Display Order,32,840,"Sep 7, 2026",N/A
443440439,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:03:00 AM ",er923616 - Deepak Babhalsare,Current Setting for Menu Item 388 has been updated.,Auto Grill?,No,Yes,"Sep 7, 2026",N/A
443440446,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:03:04 AM ",eq966922 - Muskan Sharma,Current Setting for Menu Item 6183 has been updated.,Display Order,751,92,"Sep 7, 2026",N/A
443440463,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:03:15 AM ",eu671109 - Shraddha Sindhankar,Current Setting for Menu Item 2284 has been updated.,Auto Grill?,No,Yes,"Sep 7, 2026",N/A
443440463,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:03:15 AM ",eu671109 - Shraddha Sindhankar,Current Setting for Menu Item 2284 has been updated.,Display Order,52,700,"Sep 7, 2026",N/A
443440471,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:03:20 AM ",er499876 - Sanjeev Vishwakarma,Current Setting for Menu Item 7872 has been updated.,Display Order,74,885,"Sep 7, 2026",N/A
443440471,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:03:20 AM ",er499876 - Sanjeev Vishwakarma,Current Setting for Menu Item 7872 has been updated.,Auto Grill?,No,Yes,"Sep 7, 2026",N/A
443440479,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:03:23 AM ",eu671105 - Aishwarya Sangare,Current Setting for Menu Item 114 has been updated.,Display Order,65,104,"Sep 7, 2026",N/A
443440489,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:03:26 AM ",eq966922 - Muskan Sharma,Current Setting for Menu Item 7018 has been updated.,Display Order,822,140,"Sep 7, 2026",N/A
443440495,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:03:29 AM ",er911880 - Ganesh Ranmale,Current Setting for Menu Item 1263 has been updated.,Display Order,160,960,"Sep 7, 2026",N/A
443440496,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:03:29 AM ",er924071 - Yugdeep Parihar,Current Setting for Menu Item 4737 has been updated.,Display Order,21,45,"Sep 7, 2026",N/A
443440504,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:03:34 AM ",eq198224 - Muskan Thakur,Current Setting for Menu Item 2060 has been updated.,Display Order,890,6,"Sep 7, 2026",N/A
443440507,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:03:35 AM ",eq966922 - Muskan Sharma,Current Setting for Menu Item 6225 has been updated.,Display Order,822,935,"Sep 7, 2026",N/A
443440532,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:03:48 AM ",eu671109 - Shraddha Sindhankar,Current Setting for Menu Item 2285 has been updated.,Display Order,54,702,"Sep 7, 2026",N/A
443440532,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:03:48 AM ",eu671109 - Shraddha Sindhankar,Current Setting for Menu Item 2285 has been updated.,Auto Grill?,No,Yes,"Sep 7, 2026",N/A
443440541,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:03:52 AM ",eq802957 - Saumya Agarwal,Current Setting for Menu Item 3593 has been updated.,Auto Grill?,No,Yes,"Sep 7, 2026",N/A
443440541,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:03:52 AM ",eq802957 - Saumya Agarwal,Current Setting for Menu Item 3593 has been updated.,Display Order,54,702,"Sep 7, 2026",N/A
443440568,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:04:05 AM ",er911880 - Ganesh Ranmale,Current Setting for Menu Item 1264 has been updated.,Display Order,160,960,"Sep 7, 2026",N/A
443440571,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:04:06 AM ",eq966922 - Muskan Sharma,Current Setting for Menu Item 7022 has been updated.,Display Order,822,140,"Sep 7, 2026",N/A
443440574,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:04:10 AM ",er499876 - Sanjeev Vishwakarma,Current Setting for Menu Item 7877 has been updated.,Display Order,7,840,"Sep 7, 2026",N/A
443440574,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:04:10 AM ",er499876 - Sanjeev Vishwakarma,Current Setting for Menu Item 7877 has been updated.,Auto Grill?,No,Yes,"Sep 7, 2026",N/A
443440591,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:04:15 AM ",er924071 - Yugdeep Parihar,Current Setting for Menu Item 4748 has been updated.,Display Order,33,83,"Sep 7, 2026",N/A
443440591,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:04:15 AM ",er924071 - Yugdeep Parihar,Current Setting for Menu Item 4748 has been updated.,Auto Grill?,No,Yes,"Sep 7, 2026",N/A
443440597,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:04:16 AM ",eu671105 - Aishwarya Sangare,Current Setting for Menu Item 115 has been updated.,Display Order,887,192,"Sep 7, 2026",N/A
443440600,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:04:18 AM ",eu671109 - Shraddha Sindhankar,Current Setting for Menu Item 2287 has been updated.,Display Order,53,701,"Sep 7, 2026",N/A
443440600,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:04:18 AM ",eu671109 - Shraddha Sindhankar,Current Setting for Menu Item 2287 has been updated.,Auto Grill?,No,Yes,"Sep 7, 2026",N/A
443440611,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:04:26 AM ",er923616 - Deepak Babhalsare,Current Setting for Menu Item 390 has been updated.,Display Order,34,842,"Sep 7, 2026",N/A
443440611,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:04:26 AM ",er923616 - Deepak Babhalsare,Current Setting for Menu Item 390 has been updated.,Auto Grill?,No,Yes,"Sep 7, 2026",N/A
443440613,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:04:28 AM ",eq301727 - Kamalpreet Kaur,Current Setting for Menu Item 738 has been updated.,Auto Grill?,No,Yes,"Sep 7, 2026",N/A
443440613,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:04:28 AM ",eq301727 - Kamalpreet Kaur,Current Setting for Menu Item 738 has been updated.,Display Order,679,74,"Sep 7, 2026",N/A
443440636,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:04:38 AM ",er911880 - Ganesh Ranmale,Current Setting for Menu Item 1265 has been updated.,Display Order,162,962,"Sep 7, 2026",N/A
443440647,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:04:51 AM ",eq966922 - Muskan Sharma,Current Setting for Menu Item 7031 has been updated.,Display Order,822,140,"Sep 7, 2026",N/A
443440658,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:04:56 AM ",eu671109 - Shraddha Sindhankar,Current Setting for Menu Item 2288 has been updated.,Display Order,52,700,"Sep 7, 2026",N/A
443440658,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:04:56 AM ",eu671109 - Shraddha Sindhankar,Current Setting for Menu Item 2288 has been updated.,Auto Grill?,No,Yes,"Sep 7, 2026",N/A
443440666,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:05:05 AM ",er499876 - Sanjeev Vishwakarma,Current Setting for Menu Item 7878 has been updated.,Auto Grill?,No,Yes,"Sep 7, 2026",N/A
443440666,Master Menu Item List,Update,Market,US Country Office," Sep 7, 2026 7:05:05 AM ",er499876 - Sanjeev Vishwakarma,Current Setting for Menu Item 7878 has been updated.,Display Order,54,842,"Sep 7, 2026",N/A
